3.56800;0.10950;-0.93188;0.16602;-18.37158;10.62012;10.49805
3.57900;0.10767;-0.92810;0.16138;-19.83643;10.86426;10.86426
3.58900;0.10339;-0.93616;0.15784;-21.54541;9.76562;11.23047
3.60000;0.10034;-0.95117;0.16614;-22.03369;8.91113;12.02392
3.61100;0.10364;-0.96106;0.18286;-20.93506;10.00977;13.48877
3.62100;0.11084;-0.96240;0.19324;-19.34814;13.06152;15.01465
3.63200;0.11621;-0.95642;0.19287;-18.55469;16.11328;16.05225
3.64200;0.11218;-0.95691;0.18066;-19.04297;17.45605;16.35742
3.65300;0.10767;-0.96594;0.18359;-20.32471;16.84570;16.17432
3.66400;0.10767;-0.97046;0.19189;-21.48437;15.01465;16.05225
3.67400;0.11108;-0.96985;0.19788;-22.09472;13.24463;16.05225
3.68500;0.11145;-0.96899;0.19885;-22.21679;12.51221;16.29639
3.69600;0.10498;-0.96997;0.19885;-22.09472;12.63428;16.78467
3.70600;0.09680;-0.97070;0.20215;-21.85058;12.93945;17.51709
3.71700;0.09143;-0.97058;0.20483;-21.91162;11.59668;18.98193
3.72700;0.09180;-0.96973;0.20349;-22.58301;9.46045;19.28711
3.73800;0.09888;-0.97156;0.19861;-23.68164;7.08008;18.92090
3.74900;0.10828;-0.97852;0.19421;-24.71924;5.18799;18.00537
3.75900;0.11560;-0.98706;0.19495;-25.26855;4.21143;17.39502
3.77000;0.11975;-0.99377;0.19824;-25.32959;3.84521;17.27295
3.78100;0.12244;-0.99890;0.19873;-24.96338;3.96728;17.21191
3.79100;0.12158;-1.00635;0.19934;-24.10888;4.33350;17.08984
3.80200;0.11963;-1.00354;0.20264;-22.64404;5.00488;17.02881
3.81300;0.11755;-0.99609;0.20459;-20.62988;5.61523;17.27295
3.82300;0.11426;-0.98816;0.20276;-18.79883;5.73730;17.63916
3.83400;0.10925;-0.98486;0.19739;-17.88330;5.12695;17.94434
3.84400;0.10620;-0.98694;0.19336;-18.00537;3.60107;18.06641
3.85500;0.10828;-0.99255;0.19348;-18.55469;1.34277;18.06641
3.86600;0.11401;-0.99609;0.19531;-18.79883;-3.05176;17.45605
3.87600;0.12048;-0.99622;0.19531;-18.12744;-4.27246;16.78467
3.88700;0.12585;-0.99536;0.19470;-16.84570;-4.08936;16.23535
3.89800;0.12988;-0.99390;0.19775;-14.77051;-2.13623;16.17432
3.90800;0.13281;-0.99060;0.19885;-12.45117;0.30518;16.41846
3.91900;0.13428;-0.98755;0.19031;-10.86426;1.83105;16.23535
3.93000;0.13440;-0.98938;0.17737;-10.19287;1.83105;15.19775
3.94000;0.13611;-0.99268;0.17456;-10.43701;0.91553;13.42773
3.95100;0.14563;-0.98193;0.17627;-10.37598;0.85449;11.90185
3.96100;0.15015;-0.97571;0.17346;-9.46045;2.80762;11.53564
3.97200;0.14612;-0.97668;0.16895;-8.36182;5.92041;11.47461
3.98300;0.13452;-0.97998;0.16992;-7.38525;8.54492;10.74219
3.99300;0.12537;-0.97754;0.17603;-6.28662;10.13183;9.88770
4.00400;0.12378;-0.97205;0.17651;-5.24902;10.80322;9.46045
4.01500;0.12573;-0.96912;0.17322;-4.82178;11.23047;9.03320
4.02500;0.12549;-0.97144;0.17358;-6.40869;11.53564;6.83594
