timestamp,data1,data2,data3,data4,data5,data6,label
29.132,0.29492,0.11597,1.32996,-131.83594,-67.81006,31.55517,0
29.142,0.30066,0.09607,1.29211,-113.52538,-54.44336,31.06689,0
29.153,0.30591,0.07251,1.224,-99.73144,-39.79492,25.81787,0
29.164,0.31116,0.05017,1.12634,-91.61376,-26.85547,16.8457,0
29.174,0.31445,0.01648,1.00513,-87.95165,-17.33398,7.08008,0
29.185,0.31128,-0.02527,0.92505,-98.26659,-12.81738,-8.54492,0
29.195,0.29919,-0.06396,0.92847,-110.71777,-18.55469,-12.69531,0
29.206,0.29236,-0.0802,0.99963,-126.58691,-31.86035,-13.73291,0
29.217,0.29285,-0.08484,1.14978,-138.79395,-54.80957,-11.77978,0
29.227,0.30396,-0.07629,1.3717,-129.63867,-76.59912,-8.48389,0
29.238,0.33777,-0.05823,1.5249,-95.82519,-80.93261,-6.10352,0
29.249,0.36487,-0.08252,1.49011,-58.28857,-69.39697,-2.0752,0
29.259,0.35815,-0.16187,1.20483,-35.82764,-53.71093,5.49316,0
29.27,0.3335,-0.17834,1.13196,-32.95898,-39.00146,11.71875,0
29.281,0.31958,-0.19043,1.125,-46.0205,-26.00097,12.93945,0
29.291,0.32446,-0.18994,1.16943,-65.85693,-16.60156,8.36182,0
29.302,0.32239,-0.18518,1.21936,-78.06396,-13.30566,0.79346,0
29.312,0.30627,-0.18579,1.20312,-70.49561,-18.12744,-1.64795,0
29.323,0.30066,-0.18567,1.12048,-43.5791,-29.72412,7.93457,0
29.334,0.30945,-0.17468,1.04382,-2.80762,-43.27392,14.34326,0
29.344,0.33911,-0.17078,1.03223,-16.05225,-46.0205,0.36621,0
29.355,0.39331,-0.18469,1.10034,-31.55517,-38.51318,-9.58252,0
29.366,0.40991,-0.1969,1.17883,-34.91211,-21.1792,-15.86914,0
29.387,0.33191,-0.19531,1.20288,-22.70508,9.82666,-16.60156,0
29.397,0.30054,-0.19458,1.17029,-15.07568,14.34326,-15.31982,0
29.408,0.28076,-0.19189,1.11963,-7.87353,13.00049,-13.97705,0
29.418,0.28198,-0.18494,1.05786,-1.0376,8.23975,-12.93945,2
29.429,0.29565,-0.19653,0.93005,2.99072,1.70898,-11.2915,2
29.44,0.31445,-0.20251,0.91199,1.09863,-4.63867,-7.44629,2
29.45,0.33423,-0.1925,0.93726,-5.18799,-8.54492,-3.66211,2
29.461,0.33716,-0.18323,0.97595,-10.25391,-8.97217,-2.50244,2
29.471,0.33044,-0.1814,0.99658,-11.35254,-7.75146,-3.11279,2
29.482,0.32764,-0.17896,1.00757,-10.92529,-6.16455,-3.60107,2
29.493,0.32959,-0.1748,1.01831,-11.16943,-3.66211,-3.479,2
29.503,0.33081,-0.17712,1.00818,-8.72803,1.28174,-3.17383,2
29.514,0.33032,-0.18481,0.98047,-7.87353,2.13623,-2.99072,2
29.525,0.33032,-0.19019,0.96399,-7.93457,1.77002,-2.44141,2
29.535,0.33179,-0.19214,0.96692,-8.05664,1.34277,-1.52588,2
29.546,0.33679,-0.18726,0.98645,-7.20215,1.70898,-0.79346,2
29.556,0.34424,-0.17957,1.00635,-5.31006,2.19727,-0.85449,2
29.567,0.34949,-0.18054,1.01465,-3.66211,2.80762,-1.46484,2
29.578,0.34851,-0.1886,1.01636,-2.2583,3.90625,-1.89209,2
29.588,0.33765,-0.1886,0.99109,-0.18311,4.5166,-1.70898,2
29.599,0.33911,-0.18298,0.95959,2.68555,3.35693,-1.15967,2
29.609,0.34387,-0.17993,0.9259,4.76074,1.15967,-0.61035,2
29.62,0.349,-0.17749,0.90796,4.76074,-0.36621,-0.48828,2
29.631,0.35144,-0.17358,0.90979,2.99072,-0.36621,-0.85449,2
29.641,0.34827,-0.17236,0.91602,1.0376,0.85449,-1.64795,2
29.652,0.34375,-0.17517,0.91577,-0.24414,2.38037,-2.38037,2
29.663,0.34131,-0.17737,0.91711,-2.13623,3.41797,-2.38037,2
29.673,0.33667,-0.17798,0.93005,-2.44141,2.99072,-1.95312,2
29.684,0.33252,-0.17908,0.94067,-1.77002,1.70898,-1.52588,2
29.694,0.3363,-0.18384,0.93774,-1.34277,-0.12207,-1.34277,2
29.705,0.34106,-0.19031,0.9436,-1.52588,-0.79346,-1.09863,2
29.716,0.34131,-0.18848,0.96765,-0.91553,-0.36621,-0.73242,2
29.726,0.3385,-0.18286,0.97876,0.54932,0.06104,-0.67139,2
29.737,0.33447,-0.18213,0.9718,1.58691,0.0,-0.36621,2
29.747,0.34656,-0.17871,0.9447,2.19727,-1.0376,0.18311,2
29.758,0.35156,-0.17737,0.92419,2.62451,-2.19727,0.48828,2
29.769,0.34778,-0.18152,0.91528,2.38037,-2.0752,0.30518,2
29.779,0.34387,-0.18689,0.91687,1.46484,-0.67139,0.06104,2
29.79,0.34399,-0.1875,0.92847,0.30518,0.79346,0.0,2
29.801,0.34509,-0.18701,0.94458,-0.42725,1.58691,0.06104,2
29.811,0.34631,-0.18933,0.95447,-0.18311,1.70898,0.12207,2
29.822,0.34668,-0.19092,0.96033,2.13623,1.52588,-0.06104,2
29.832,0.34888,-0.18542,0.96411,3.78418,0.91553,-0.30518,2
29.843,0.35266,-0.177,0.95862,5.7373,0.12207,-0.79346,2
29.854,0.35022,-0.17651,0.93823,7.08008,-0.24414,-1.28174,2
29.864,0.34229,-0.1803,0.9115,6.7749,0.12207,-1.28174,2
29.875,0.33337,-0.18066,0.89648,4.82178,0.79346,-1.0376,2
29.885,0.3291,-0.17676,0.89807,2.44141,1.0376,-0.61035,2
29.896,0.33301,-0.1731,0.90747,0.54932,0.73242,-0.42725,2
29.906,0.35303,-0.177,0.93506,-0.73242,0.54932,-0.54932,2
29.917,0.35718,-0.17859,0.95117,-1.2207,0.91553,-0.91553,2
29.928,0.35327,-0.18213,0.9635,-0.85449,1.64795,-1.40381,2
29.938,0.34741,-0.18445,0.97375,0.12207,2.01416,-1.70898,2
29.949,0.3429,-0.18152,0.98596,1.46484,1.52588,-1.70898,2
29.959,0.33923,-0.177,0.9906,3.66211,0.24414,-1.40381,2
29.97,0.33997,-0.17566,0.97388,6.83594,-1.40381,-0.73242,2
29.981,0.3446,-0.17651,0.94543,11.04736,-4.57764,0.79346,2
29.991,0.35144,-0.17297,0.92981,10.74219,-5.5542,1.40381,2
30.002,0.35571,-0.16443,0.93494,10.31494,-5.98144,1.46484,2
30.013,0.35339,-0.15833,0.9502,11.23047,-5.92041,1.28174,2
30.023,0.34595,-0.15869,0.95935,13.24463,-5.5542,1.40381,2
30.034,0.33911,-0.16248,0.95178,14.09912,-4.45557,1.89209,2
30.044,0.34021,-0.15881,0.93945,13.00049,-2.56348,2.80762,2
30.055,0.35156,-0.14612,0.93469,11.65771,-0.97656,3.05176,2
30.066,0.36511,-0.14136,0.95276,11.1084,-0.36621,2.0752,2
30.076,0.36194,-0.15076,0.9624,11.71875,-0.54932,1.0376,2
30.087,0.36035,-0.15576,0.96936,13.24463,-0.18311,0.67139,2
30.108,0.35718,-0.1499,0.98376,17.45605,1.83105,1.2207,2
30.119,0.35339,-0.14453,0.99524,20.56885,2.80762,2.13623,2
30.129,0.3468,-0.14209,0.99683,25.6958,4.02832,3.479,2
30.14,0.3374,-0.14575,0.98572,30.33447,5.85937,5.18799,2
30.15,0.32812,-0.15161,0.97559,33.93555,8.91113,12.69531,2
30.161,0.32288,-0.14709,0.97119,37.23145,9.09424,17.57812,2
30.172,0.32581,-0.13354,0.96912,42.66357,7.08008,20.99609,2
30.182,0.33398,-0.11902,0.9646,50.47607,3.54004,24.10888,2
30.193,0.33752,-0.10864,0.95264,59.3872,-0.30518,28.50342,2
30.203,0.33337,-0.09973,0.93311,67.81006,-3.90625,33.63037,2
30.214,0.32178,-0.09363,0.91724,74.03564,-5.79834,39.30664,2
30.225,0.30591,-0.08655,0.91113,77.27051,-5.18799,45.71533,2
30.235,0.28076,-0.06201,0.92932,77.45361,-2.50244,51.87988,2
30.246,0.27026,-0.05237,0.9408,74.8291,-0.67139,56.03027,2
30.256,0.27576,-0.04407,0.94421,70.25146,-2.80762,55.84716,2
30.267,0.29626,-0.03503,0.93982,63.78173,-6.5918,51.69677,2
30.277,0.33228,-0.02148,0.92944,54.93164,-7.8125,46.63086,2
30.288,0.37744,-0.00537,0.9126,44.37255,-6.65283,41.3208,2
30.299,0.41138,0.00757,0.89893,32.10449,-4.63867,33.44727,2
30.309,0.41638,0.00623,0.9082,8.05664,-0.85449,13.06152,2
30.32,0.39465,-0.0083,0.93054,3.96728,0.97656,7.01904,2
30.331,0.36719,-0.021,0.94019,4.27246,2.2583,4.63867,2
30.341,0.34729,-0.02637,0.93982,5.92041,2.50244,3.84521,2
30.352,0.33569,-0.02576,0.94812,8.05664,2.0752,3.05176,2
30.362,0.3324,-0.02295,0.96777,9.58252,1.64795,1.95312,2
30.373,0.3363,-0.02539,0.98206,9.33838,2.01416,0.91553,2
30.384,0.34094,-0.03235,0.98169,7.32422,3.41797,0.18311,2
30.394,0.33545,-0.0426,0.98438,4.15039,5.37109,-0.18311,2
30.405,0.33557,-0.03687,0.99658,1.89209,6.89697,0.0,2
30.415,0.3363,-0.02295,1.00098,2.0752,7.44629,0.54932,2
30.426,0.32935,-0.0144,0.99609,4.69971,7.01904,0.73242,1
30.437,0.3186,-0.01489,0.97839,9.27734,5.92041,0.67139,1
30.447,0.31421,-0.01221,0.95154,14.09912,4.3335,0.79346,1
30.458,0.31433,-0.00159,0.93921,15.44189,2.86865,0.73242,1
30.469,0.31165,0.00684,0.94934,6.22559,2.0752,0.24414,1
30.479,0.30286,0.00806,0.96582,3.66211,1.89209,0.36621,1
30.49,0.29456,0.00549,0.98157,5.85937,1.09863,1.46484,1
30.5,0.29529,0.00635,0.99976,10.49805,-0.30518,3.479,1
30.511,0.30469,0.01392,1.02051,15.44189,-1.52588,5.85937,1
30.522,0.31335,0.0188,1.0365,20.38574,-1.83105,8.17871,1
30.532,0.30652,0.02148,1.04407,25.39062,-1.77002,10.98633,1
30.543,0.26978,0.02991,1.06104,30.82275,-2.92969,15.99121,1
30.554,0.18689,0.04456,1.18091,38.45215,-7.32422,24.71924,1
30.564,0.22656,0.06396,1.20947,51.75781,-15.86914,35.64453,1
30.575,0.30481,0.08411,1.17053,71.77734,-26.36719,44.98291,1
30.585,0.36462,0.0929,1.09204,94.29931,-34.97314,50.47607,1
30.596,0.37915,0.09497,1.02612,112.06054,-39.91699,52.49023,1
30.607,0.37781,0.11365,0.9801,121.27685,-43.82324,52.49023,1
30.617,0.3717,0.12219,0.9519,124.63378,-51.02539,51.81884,1
30.628,0.35657,0.10156,0.94092,125.54931,-74.34082,52.12402,1
30.639,0.35962,0.09729,0.93481,124.87792,-85.87646,51.08642,1
30.649,0.37085,0.11157,0.948,124.20654,-85.69335,50.78125,1
30.66,0.39087,0.08655,0.91553,122.74169,-79.46777,49.07226,1
30.67,0.40759,0.06519,0.84399,119.75097,-80.01709,43.64013,1
30.681,0.39685,0.09412,0.82544,113.89159,-85.02197,39.00146,1
30.692,0.38428,0.12231,0.82874,102.90527,-87.76855,37.65869,1
30.702,0.40247,0.12915,0.79651,88.31786,-84.89989,35.82764,1
30.713,0.47888,0.12488,0.68958,71.77734,-76.84326,32.59277,1
30.724,0.47888,0.1344,0.68774,54.80957,-65.55176,30.63965,1
30.734,0.48022,0.14917,0.70166,40.52734,-55.17578,30.63965,1
30.745,0.49878,0.16675,0.70264,30.27344,-46.44775,32.22656,1
30.755,0.5271,0.17212,0.67542,22.46094,-39.18457,34.42383,1
30.766,0.54321,0.17004,0.65039,13.85498,-34.66797,36.31592,1
30.777,0.53101,0.18945,0.69226,1.89209,-29.84619,38.63525,1
30.787,0.51794,0.22266,0.77966,-14.95361,-15.93017,48.58398,1
30.798,0.5365,0.24902,0.83228,-14.03808,-11.59668,52.49023,1
30.809,0.56519,0.25769,0.83691,-10.00977,-4.69971,54.99267,1
30.819,0.57593,0.24585,0.82129,-6.10352,3.90625,57.80029,1
30.83,0.57886,0.23047,0.79993,-4.82178,10.00977,60.18066,1
30.84,0.58081,0.21411,0.80469,-7.87353,22.3999,62.07275,1
30.851,0.56274,0.203,0.82837,-13.97705,53.89404,66.95557,1
30.862,0.49573,0.16382,0.82104,-21.66748,105.10253,76.47705,1
30.872,0.38,0.11902,0.80896,-35.64453,177.12401,91.61376,1
30.883,0.43579,0.20532,0.89868,-57.06787,249.57274,108.45947,1
30.894,0.55408,0.24768,0.99414,-71.89941,250.85448,110.22948,1
30.904,0.61426,0.21301,1.00769,-65.24658,154.29688,86.85302,1
30.915,0.58093,0.16199,0.97168,-45.34912,46.99707,55.29785,1
30.925,0.52344,0.14014,0.94678,-30.27344,1.28174,35.09521,1
30.936,0.47375,0.12939,0.92847,-25.20752,-0.36621,26.97754,1
30.947,0.44275,0.11108,0.9093,-26.48926,1.83105,25.02441,1
30.957,0.43188,0.09436,0.90015,-27.40478,-3.96728,24.6582,1
30.968,0.43042,0.07654,0.88953,-28.50342,-3.90625,24.84131,1
30.989,0.50818,0.02039,0.84998,-33.63037,7.44629,26.79443,1
31.0,0.56262,0.01355,0.86157,-35.82764,10.92529,23.4375,1
31.01,0.51123,-0.01172,0.96619,-27.70996,37.59766,24.04785,1
31.021,0.43213,-0.00208,1.00635,-1.40381,80.7495,32.83691,1
31.032,0.47034,0.03162,0.9126,15.50293,75.74463,30.51758,1
31.042,0.4397,0.03198,0.93652,4.63867,28.07617,13.18359,1
31.053,0.37122,0.0188,0.99756,-9.94873,0.54932,1.89209,1
31.064,0.32678,-0.00281,1.01416,-11.53564,4.94385,4.08936,1
31.074,0.32385,-0.01758,0.97742,-2.74658,18.00537,10.62012,1
31.085,0.3429,-0.00879,0.93164,8.17871,24.96338,12.26807,1
31.095,0.33826,0.0127,0.93079,16.54053,27.77099,7.14111,1
31.106,0.27478,0.05652,1.00391,27.03857,54.13818,19.83643,1
31.117,0.20105,0.11182,1.08044,45.53222,91.18652,46.75293,1
31.127,0.21594,0.10583,1.03894,52.97851,91.6748,66.28418,1
31.138,0.27979,0.03247,0.91907,37.96387,50.354,60.60791,1
31.149,0.31726,-0.02551,0.87939,12.81738,0.61035,42.90771,1
31.159,0.35461,-0.02979,0.92932,-4.08936,-35.88867,30.70068,1
31.17,0.40308,-0.01172,0.97937,-6.40869,-52.49023,22.3999,1
31.18,0.42432,0.00098,0.97681,-0.48828,-58.22754,12.39014,1
31.191,0.39844,0.02783,0.96082,4.15039,-67.87109,1.28174,1
31.202,0.38647,0.0509,0.96692,2.0752,-85.14404,-6.89697,1
31.212,0.3988,0.0542,0.9884,-4.76074,-100.28075,-9.27734,1
31.223,0.4176,0.05164,1.00769,-10.0708,-101.86767,-6.34766,1
31.233,0.43359,0.03162,1.02307,-8.8501,-84.83886,0.79346,1
31.244,0.43933,-0.01843,0.95154,1.28174,-48.76709,11.41357,1
31.255,0.49658,-0.15369,0.77795,-1.77002,106.75048,31.92138,1
31.265,0.53003,-0.19043,0.71863,-26.36719,171.08153,33.20312,1
31.276,0.46997,-0.09021,0.8092,-29.90722,174.74364,31.92138,1
31.287,0.34216,-0.01794,0.88892,-12.146,143.18848,28.13721,1
31.297,0.20459,0.04883,0.93213,6.65283,99.73144,16.41846,1
31.308,0.23499,0.09497,0.97046,13.85498,58.71582,3.60107,1
31.319,0.38953,0.11902,0.99927,13.00049,34.48486,0.85449,1
31.329,0.474,0.13867,1.01721,12.51221,23.13232,3.84521,1
31.34,0.43091,0.16846,1.05017,11.65771,5.24902,5.49316,1
31.35,0.36902,0.17346,0.91736,9.0332,17.39502,7.62939,1
31.361,0.30066,0.12195,0.85852,13.18359,89.96581,10.13183,1
31.372,0.26343,0.03333,0.91772,22.33887,135.0708,9.58252,1
31.382,0.23828,-0.01819,0.94934,23.01025,101.68456,6.83594,1
31.393,0.2041,-0.01904,0.95728,14.03808,47.72949,5.18799,1
31.404,0.19275,-0.00476,0.97302,3.479,15.68603,3.96728,1
31.414,0.21741,0.0022,0.99292,-5.43213,4.27246,-3.2959,1
31.425,0.24634,0.00244,1.00171,-6.83594,5.79834,-4.63867,1
31.435,0.24902,-0.00098,0.9967,-7.69043,5.18799,-4.5166,1
31.446,0.22998,-0.00427,0.98779,-6.7749,2.01416,-5.18799,1
31.457,0.21045,-0.00793,0.98755,-4.39453,0.42725,-5.98144,1
31.467,0.20544,-0.00903,0.98975,-2.62451,3.72314,-5.79834,1
31.478,0.20935,0.00073,0.97461,-2.62451,12.75635,-4.39453,1
31.488,0.20239,0.01709,0.94788,-4.27246,24.6582,-1.46484,1
31.499,0.16956,0.00806,0.95911,-6.16455,33.26416,1.83105,1
31.51,0.16504,-0.01794,0.99072,-6.65283,34.5459,3.41797,1
31.52,0.16187,-0.04919,1.01135,-6.10352,27.40478,2.99072,1
31.531,0.15686,-0.06421,1.01831,-5.06592,14.16016,1.52588,1
31.541,0.1366,-0.04297,1.02649,-2.99072,3.479,0.73242,1
31.552,0.10632,-0.01428,1.04224,-0.18311,3.35693,3.17383,1
31.563,0.10449,-0.00269,1.0564,2.80762,11.16943,8.97217,1
31.573,0.14502,0.01038,1.06592,8.97217,31.61621,18.12744,1
31.584,0.198,0.0354,1.06079,10.13183,42.29736,19.59229,1
31.594,0.23328,0.07458,1.0354,9.33838,51.87988,19.83643,1
31.605,0.24438,0.11475,1.01111,8.30078,60.4248,18.9209,1
31.616,0.245,0.12976,1.01074,8.05664,65.24658,16.54053,1
31.626,0.24561,0.11487,1.03198,8.36182,64.33105,12.93945,1
31.637,0.23706,0.08862,1.04443,7.87353,60.11963,9.58252,1
31.647,0.20886,0.0542,1.03003,5.43213,53.28369,6.5918,1
31.658,0.13965,-0.02417,0.9613,2.01416,41.19873,2.19727,1
31.669,0.12427,-0.02808,0.93811,-0.48828,24.53613,-3.84521,1
31.679,0.11719,-0.01086,0.93005,-2.0752,8.97217,-8.42285,1
31.69,0.11121,0.00269,0.93408,-3.41797,-0.12207,-9.21631,1
31.7,0.10364,0.00256,0.94507,-4.76074,-2.62451,-7.08008,1
31.711,0.0979,-0.00122,0.96301,-5.49316,-0.97656,-4.3335,1
31.722,0.0957,-0.00024,0.98596,-4.69971,3.2959,-2.2583,1
31.732,0.10254,-0.00403,1.00281,-2.31934,11.16943,-0.06104,1
31.743,0.11914,-0.01611,1.0144,0.30518,24.41406,5.06592,1
31.753,0.13062,-0.01782,1.026,-0.67139,20.01953,5.7373,1
31.764,0.12695,-0.00708,1.03088,-2.01416,12.45117,4.82178,1
31.775,0.11707,-0.00024,1.02185,-3.35693,5.85937,2.86865,1
31.785,0.11304,0.00403,1.00586,-4.5166,1.28174,0.48828,1
31.796,0.11255,0.0116,0.99585,-5.67627,-1.09863,-1.46484,1
31.806,0.10815,0.01819,0.99487,-6.95801,-1.58691,-2.50244,1
31.817,0.09973,0.02234,0.99744,-8.05664,-1.2207,-2.86865,1
31.828,0.08398,0.02222,0.99707,-8.78906,-1.52588,-3.23486,1
31.838,0.08154,0.021,1.0033,-9.33838,-1.70898,-3.54004,1
31.849,0.08032,0.01477,1.01831,-10.0708,-0.24414,-3.05176,1
31.859,0.08093,0.0072,1.02966,-10.49805,2.13623,-2.13623,1
31.87,0.08667,0.00391,1.03662,-10.25391,3.66211,-1.64795,1
31.881,0.0918,0.00916,1.03772,-9.21631,2.99072,-1.83105,1
31.891,0.08704,0.01868,1.03223,-7.69043,1.64795,-1.83105,1
31.902,0.07068,0.02112,1.02026,-3.60107,6.28662,-0.18311,1
31.912,0.05701,0.01343,1.0072,-2.31934,8.30078,0.30518,1
31.923,0.0614,0.00403,1.00793,-2.31934,6.34766,0.42725,1
31.934,0.07715,0.00293,1.02075,-3.05176,1.58691,0.54932,1
31.944,0.08997,0.01282,1.02979,-3.72314,-1.95312,1.15967,1
31.955,0.08777,0.0321,1.02527,-3.54004,-0.42725,2.62451,1
31.965,0.06702,0.03955,1.01208,-2.2583,5.12695,4.39453,1
31.976,0.0498,0.02429,1.00317,-0.85449,7.9956,5.37109,1
31.987,0.08704,0.00195,1.02039,0.06104,4.82178,5.18799,1
31.997,0.11267,0.01111,1.03064,0.30518,-1.28174,4.5166,1
32.008,0.12378,0.02576,1.02734,0.67139,-5.7373,3.78418,1
32.018,0.11853,0.0343,1.00696,1.40381,-6.10352,3.23486,1
32.029,0.10645,0.0271,0.98804,2.01416,-2.56348,2.99072,1
32.04,0.10229,0.01233,0.99072,2.0752,0.91553,2.38037,1
32.05,0.10925,0.00293,1.00891,1.83105,1.0376,1.34277,1
32.061,0.11755,0.0,1.02686,1.0376,-0.91553,0.24414,1
32.072,0.1167,0.00024,1.03796,0.18311,1.52588,0.61035,1
32.082,0.10571,-0.00818,1.0376,-1.0376,4.27246,0.79346,1
32.093,0.09338,-0.02795,1.02673,-0.91553,3.90625,0.30518,1
32.103,0.09119,-0.04187,1.01624,0.91553,0.85449,-0.61035,1
32.114,0.10095,-0.04248,1.0155,2.19727,-1.77002,-1.0376,1
32.125,0.1051,-0.0293,1.01819,1.52588,-1.58691,-0.67139,1
32.135,0.09558,-0.01648,1.0144,-0.06104,0.79346,0.0,1
32.146,0.09167,-0.02881,0.9906,-0.85449,1.58691,-0.12207,1
32.156,0.10486,-0.02393,0.99109,-0.97656,-0.79346,-0.97656,1
32.167,0.11609,-0.00989,0.99976,-1.70898,-3.90625,-1.64795,1
32.178,0.11938,0.00549,1.00696,-2.80762,-5.37109,-1.64795,1
32.188,0.11633,0.01501,1.00916,-3.05176,-4.39453,-1.40381,1
32.199,0.11182,0.01001,1.01013,-2.19727,-1.52588,-0.97656,1
32.209,0.11145,-0.00183,1.01404,-0.97656,0.30518,-0.67139,1
32.22,0.11389,-0.00598,1.01929,-0.30518,-1.70898,-0.48828,1
32.231,0.11548,-0.00134,1.02002,-0.36621,-1.83105,-0.18311,1
32.241,0.11621,0.005,1.01562,-0.06104,-0.85449,-0.06104,1
32.252,0.11438,0.00623,1.01123,0.36621,-0.42725,-0.36621,1
32.263,0.10938,0.00232,1.00635,0.67139,-1.2207,-1.0376,1
32.273,0.10547,-0.00427,0.99963,0.42725,-3.11279,-1.95312,1
32.284,0.10449,-0.0072,0.99243,-0.42725,-5.67627,-2.86865,1
32.294,0.10242,-0.00378,0.99561,-1.58691,-7.9956,-3.2959,1
32.305,0.10632,0.01355,1.03235,-2.01416,-8.11768,-3.05176,1
32.316,0.11328,0.02002,1.03333,-1.34277,-5.92041,-2.2583,1
32.326,0.11267,0.02881,1.01526,-0.18311,-3.35693,-1.46484,1
32.337,0.10608,0.02832,0.99915,1.0376,-0.97656,-1.0376,1
32.347,0.10571,0.02026,0.99854,2.0752,0.79346,-0.97656,1
32.358,0.10986,0.01794,1.00513,2.31934,1.40381,-1.15967,1
32.369,0.11096,0.02283,1.0094,1.83105,1.15967,-1.09863,1
32.379,0.10925,0.02649,1.01038,1.40381,3.35693,-0.12207,1
32.39,0.10571,0.02271,1.00867,1.46484,4.5166,0.24414,1
32.401,0.09814,0.01453,1.0072,1.09863,3.2959,-0.06104,1
32.411,0.09363,0.00598,1.0072,0.42725,0.97656,-0.97656,1
32.422,0.09448,0.00195,1.00684,0.0,-0.36621,-1.58691,1
32.432,0.09155,0.00269,1.00745,-0.12207,0.0,-1.40381,1
32.443,0.08472,-0.00415,1.01135,-0.36621,0.85449,-0.85449,1
32.454,0.07629,-0.02063,1.01208,-0.91553,-0.18311,-0.85449,1
32.464,0.08276,-0.02234,1.00977,-2.01416,-3.2959,-1.52588,1
32.475,0.10071,-0.00842,1.01782,-3.2959,-6.34766,-2.0752,1
32.485,0.11157,0.00354,1.02283,-4.27246,-7.01904,-2.0752,1
32.496,0.11035,0.00781,1.021,-4.45557,-4.94385,-1.64795,1
32.507,0.10413,0.00439,1.0155,-3.96728,-1.34277,-1.0376,1
32.517,0.10156,0.00159,1.01038,-3.41797,1.46484,-0.67139,1
32.528,0.10547,0.00513,1.00708,-3.17383,2.0752,-0.54932,1
32.539,0.11108,0.01123,1.00671,-2.74658,0.06104,-0.67139,1
32.549,0.11023,0.01392,1.00525,-2.2583,-0.48828,-0.79346,1
32.56,0.10413,0.01038,1.0033,-1.77002,-0.24414,-0.85449,1
32.57,0.10327,0.00439,1.00732,-1.52588,0.06104,-0.85449,1
32.581,0.11157,0.00317,1.0144,-1.2207,0.0,-0.54932,1
32.592,0.12061,0.00574,1.01892,-0.73242,-0.06104,0.0,1
32.602,0.12219,0.00562,1.01782,0.0,-0.18311,0.36621,1
32.613,0.11829,0.00159,1.01343,0.67139,-0.48828,0.30518,1
32.623,0.11133,-0.00452,1.01257,0.91553,-1.15967,0.0,1
32.634,0.10999,-0.00171,1.01257,0.91553,-1.64795,0.0,1
32.645,0.10498,-0.00159,1.00879,1.09863,-1.09863,0.36621,1
32.655,0.10242,-0.00659,1.00403,1.46484,0.06104,0.67139,1
32.666,0.10596,-0.00867,1.00305,1.64795,0.0,0.54932,1
32.677,0.11182,-0.00525,1.00781,1.2207,-1.46484,0.06104,1
32.687,0.11731,0.00024,1.01514,0.61035,-3.05176,-0.36621,1
32.698,0.1167,0.00159,1.01831,0.48828,-2.19727,-0.73242,1
32.708,0.10913,-0.00134,1.01514,0.36621,-0.85449,-0.61035,1
32.719,0.104,-0.00342,1.01343,0.12207,-0.36621,-0.48828,1
32.73,0.10864,-0.00061,1.01501,0.06104,-0.30518,-0.24414,1
32.74,0.11633,0.00525,1.01575,0.48828,0.0,-0.12207,1
32.751,0.1167,0.00659,1.01208,1.2207,-0.67139,-0.18311,1
32.761,0.10779,0.00024,1.00012,1.64795,-3.11279,-0.85449,1
32.772,0.09753,-0.0105,0.99084,1.28174,-6.65283,-1.95312,1
32.783,0.10596,-0.01025,1.01038,0.30518,-9.58252,-2.80762,1
32.793,0.11877,0.00098,1.01794,-0.48828,-10.68115,-2.99072,1
32.804,0.13013,0.00903,1.01831,-0.48828,-9.27734,-2.56348,1
32.815,0.13379,0.00964,1.0177,-0.12207,-5.61523,-1.83105,1
32.825,0.13074,0.00659,1.01587,0.24414,-1.77002,-0.91553,1
32.836,0.12634,0.00366,1.01184,0.48828,0.30518,-0.42725,1
32.846,0.12378,0.00244,1.00867,0.73242,0.85449,-0.36621,1
32.857,0.11853,-0.00024,1.00269,0.48828,0.36621,-0.54932,1
32.868,0.11108,-0.00476,0.99646,0.0,-0.73242,-0.91553,1
32.878,0.11072,-0.00659,1.00134,-0.67139,-1.46484,-1.15967,1
32.889,0.11926,-0.00378,1.01367,-1.0376,-1.15967,-0.97656,1
32.899,0.12793,0.00293,1.01831,-0.67139,0.0,-0.61035,1
32.91,0.12891,0.0072,1.01428,0.06104,1.28174,-0.30518,1
32.921,0.12415,0.00562,1.00903,0.73242,1.89209,-0.30518,1
32.931,0.11877,0.00269,1.00525,0.79346,1.89209,-0.30518,1
32.942,0.11414,0.00256,1.00696,0.54932,1.83105,-0.18311,1
32.953,0.11523,0.00427,1.00757,0.24414,2.01416,0.12207,1
32.963,0.11401,0.00281,1.00159,0.0,2.13623,0.30518,1
32.974,0.11011,0.00024,0.99927,-0.30518,1.2207,0.0,1
32.984,0.11328,0.00037,1.0105,-0.85449,-0.30518,-0.54932,1
32.995,0.12317,0.00537,1.02075,-1.2207,-1.28174,-0.85449,1
33.006,0.1261,0.00916,1.01843,-1.0376,-1.09863,-0.79346,1
33.016,0.11902,0.00586,1.01062,0.36621,1.34277,-0.30518,1
33.027,0.11169,-0.00037,1.0072,0.61035,1.77002,-0.18311,1
33.038,0.11133,-0.0022,1.00977,0.48828,1.77002,0.0,1
33.048,0.11768,0.00146,1.01367,0.54932,1.95312,0.24414,1
33.059,0.12402,0.00806,1.01331,0.91553,2.56348,0.36621,1
33.069,0.12341,0.00989,1.00842,1.40381,2.92969,0.24414,1
